"flywire.id","treenode_id","connector_id","prepost","x","y","z","transmitter","cell.type","ItoLee.Hemilineage","ItoLee.Lineage","Hartenstein.Hemilineage","Hartenstein.Lineage","uid","tracer","group","dataset"
"720575940618379355","unknown","unknown",0,"93470","56969",2117,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"92462","65458",2283,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"89093","58196",2258,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"100051","61912",2168,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"91573","56769",2303,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"96178","54982",2712,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"95320","55854",1834,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"99057","63382",3894,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"96028","61105",2216,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"95505","60178",2230,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"101416","58796",2156,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"89664","62646",2189,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"90571","59316",3028,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"99691","57708",2117,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"95448","56843",2615,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"97227","61386",1745,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"92524","54027",2591,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"94052","49555",2329,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"97354","65996",2570,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"88283","55130",3039,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"96860","64121",2060,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"92790","51420",2701,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"92500","58426",3311,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"101704","52303",2131,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"90280","57443",2734,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"98665","60484",2649,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"93340","62326",2735,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"91697","58692",2508,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
