flywire.id,treenode_id,connector_id,prepost,fw.x,fw.y,fw.z,x,y,z,inside,transmitter,cell.type,ItoLee.Hemilineage,ItoLee.Lineage,Hartenstein.Hemilineage,Hartenstein.Lineage,uid,tracer,group,dataset
720575940626721835,unknown,unknown,0,132348,49196,2578,529560,196053,103120,EB,acetylcholine,EPG(PB08),DM4_medial,DM4,DM4_medial,DM4,283,Imaan Tamimi,Jefferis,flywire
720575940626721835,unknown,unknown,0,132741,50633,2498,530698,201558,99920,EB,acetylcholine,EPG(PB08),DM4_medial,DM4,DM4_medial,DM4,283,Imaan Tamimi,Jefferis,flywire
720575940626721835,unknown,unknown,0,131420,48757,2609,525996,194736,104360,EB,acetylcholine,EPG(PB08),DM4_medial,DM4,DM4_medial,DM4,283,Imaan Tamimi,Jefferis,flywire
720575940626721835,unknown,unknown,0,131797,50202,2490,526766,200172,99600,EB,acetylcholine,EPG(PB08),DM4_medial,DM4,DM4_medial,DM4,283,Imaan Tamimi,Jefferis,flywire
720575940626721835,unknown,unknown,0,133484,51685,2287,534032,206678,91480,EB,acetylcholine,EPG(PB08),DM4_medial,DM4,DM4_medial,DM4,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125653,50807,2247,502709,203135,89880,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123050,44814,2477,491780,178391,99080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122719,46828,2214,490499,187156,88560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123815,43342,2604,496235,172916,104160,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122700,44001,2418,490361,175267,96720,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127354,50431,1773,509668,202294,70920,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128137,51623,1902,513024,206732,76080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124050,44470,2215,495772,177477,88600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123252,42802,2480,492774,170194,99200,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127457,50100,1703,509959,200810,68120,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124923,47691,1944,499545,190125,77760,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124854,43469,2624,500186,173322,104960,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126696,51097,1864,506724,204540,74560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125466,50657,2266,502070,202699,90640,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128442,50374,1759,514186,201961,70360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131010,51398,1901,524145,205840,76040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123216,45161,2540,493527,179813,101600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125834,49035,1849,502818,195522,73960,MB_ML_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132197,49940,1756,528819,200239,70240,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122654,46779,2212,490121,186918,88480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123216,45168,2542,493556,179866,101680,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124195,42963,2634,497884,171359,105360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126674,40984,2590,506996,163629,103600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128892,51738,2272,515506,206818,90880,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122636,46559,2174,489411,185965,86960,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124092,48318,2016,495732,193051,80640,CRE_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123367,46409,2159,492712,185020,86360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124423,42506,2612,498744,169474,104480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125436,50897,2169,501731,203876,86760,LAL_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127319,50121,1712,509346,200900,68480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124020,47672,2390,496094,190339,95600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125758,50924,1919,503399,204146,76760,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123634,46519,2144,494003,185330,85760,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123583,42706,2531,495050,169945,101240,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126188,40375,2497,504314,160408,99880,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126141,51256,2089,504363,205124,83560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124111,48622,2024,495866,194370,80960,CRE_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131028,51400,1898,524196,205843,75920,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126064,51284,2093,504063,205239,83720,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124072,44351,2289,496516,176829,91560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126397,51737,2095,505492,207056,83800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124072,48359,1999,495819,193160,79960,CRE_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124075,48554,2037,495691,194018,81480,CRE_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128974,51962,2270,515745,207689,90800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127888,51993,2139,511566,207796,85560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125399,48736,1867,500931,194172,74680,MB_ML_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124575,47698,1965,498250,190008,78600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,124142,48630,2027,495995,194399,81080,CRE_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122396,45285,2434,489176,180479,97360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,125412,50903,2175,501545,203954,87000,LAL_R,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,122625,45966,2381,490358,183294,95240,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126953,40184,2579,508173,160415,103160,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,129680,51644,1885,518960,206631,75400,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127165,40587,2671,509125,162132,106840,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128732,51490,1884,515154,206023,75360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,126472,51237,2304,506076,204429,92160,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,123131,47265,2215,492344,189071,88600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,130199,52111,2151,520770,208314,86040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,129372,50291,1792,517907,201479,71680,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132172,39874,2685,528817,159461,107400,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,127760,40534,2327,510617,161567,93080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134378,51798,1992,537489,207369,79680,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134249,51940,2047,536563,207869,81880,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132780,40527,2625,531442,161902,105000,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131063,40361,2690,524633,161429,107600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136186,50656,2135,544720,202571,85400,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132172,39875,2689,528835,159572,107560,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133354,50722,1852,533205,202888,74080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132673,40356,2690,530846,161426,107600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,135104,49798,1966,541490,198977,78640,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132859,52047,2077,530900,208244,83080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137559,45865,2126,551004,183240,85040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137557,47966,2085,550371,191722,83400,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136060,41761,2332,544503,166205,93280,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131163,39600,2689,524907,158504,107560,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128681,40124,2664,514983,160352,106560,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,130661,39597,2377,522627,157866,95080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136421,47801,1982,546587,190923,79280,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131958,39457,2575,528025,157241,103000,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133434,39931,2552,533790,158964,102080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134601,51406,2277,538454,205662,91080,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132263,39851,2289,529156,159240,91560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128915,40013,2659,515870,159924,106360,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,130357,39516,2639,521596,157981,105560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,135891,41597,2309,544154,165938,92360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,138001,47841,2312,551839,190839,92480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134956,51180,1887,539982,204628,75480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,138476,47239,2216,554169,188824,88640,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132110,39894,2707,528971,159898,108280,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137865,46381,2381,551241,184845,95240,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133368,50715,1855,533242,202838,74200,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,129902,39847,2317,519565,159125,92680,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136796,45287,2497,546831,180178,99880,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136854,47946,2373,547201,191152,94920,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134574,51793,1948,538805,207411,77920,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,128164,39141,2553,512892,155941,102120,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132589,39595,2533,530525,157399,101320,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137630,46115,2146,551309,184242,85840,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,135626,42013,2605,542346,167748,104200,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131799,39916,2620,527512,159434,104800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134350,51761,1995,537327,207254,79800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,134511,51685,2171,538026,206767,86840,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133106,51561,2214,532279,206306,88560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133813,40180,2313,535459,160423,92520,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,133310,51226,1860,532807,204934,74400,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,131550,40478,2640,526446,161748,105600,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137512,48062,2007,550509,192141,80280,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,135476,41004,2392,542081,163467,95680,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,136307,47899,2380,545092,190984,95200,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,132865,51954,2100,530968,207684,84000,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137351,46933,2486,548660,186737,99440,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137152,43965,2279,548868,175528,91160,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137500,48489,2339,549687,193233,93560,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940614427509,unknown,unknown,0,137007,48752,2391,547656,194334,95640,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,135793,41734,2446,542937,166269,97840,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,123412,46101,2151,492956,183514,86040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,128811,39444,2654,515502,157686,106160,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,133621,40377,2499,534259,160554,99960,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,122511,45341,2320,489865,180541,92800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,149577,43636,2140,597976,173762,85600,unknown,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,135571,42103,2299,542786,168020,91960,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,130774,39349,2685,523205,157361,107400,FB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,138203,47275,2351,552614,188386,94040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,123244,47584,2136,492495,189877,85440,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,129874,39198,2570,519604,156281,102800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,123030,47541,2245,491983,190112,89800,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,135468,42114,2301,542358,168052,92040,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,124960,42298,2653,500764,168853,106120,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,122488,45029,2487,489696,179328,99480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,137390,45851,2111,550141,183154,84440,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,135517,50259,1909,542866,200705,76360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,137528,45922,2109,550745,183499,84360,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,136425,43042,2525,545573,171149,101000,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,129536,38974,2562,518200,155274,102480,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,137534,44094,2266,550203,176037,90640,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,128082,51507,1900,512751,206278,76000,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,122548,44249,2418,489714,176278,96720,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,131144,40332,2680,524792,161228,107200,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,131389,51947,2121,525266,207538,84840,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,134800,49476,1929,540121,197824,77160,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,126210,51444,2100,504706,205834,84000,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,134228,40984,2603,536941,163702,104120,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
720575940616079645,unknown,unknown,0,137482,48813,2293,549719,195082,91720,EB,serotonin,ER4d(ring),EBa1,EBa1,EBa1,EBa1,283,Imaan Tamimi,Jefferis,flywire
